x:-16.3579120636,y:-4.82750034332,z:41.3395576477
x:-13.3869285583,y:-15.2970237732,z:41.7173690796
x:-5.76085090637,y:-14.0712976456,z:41.5291404724
x:-10.3241243362,y:-7.64594078064,z:40.6488800049
x:-5.2059006691,y:-14.5870666504,z:40.9299163818
x:-12.9563989639,y:-17.9100704193,z:41.1048469543
x:-11.880487442,y:-9.60350513458,z:40.6523628235
x:-16.9865703583,y:-14.1364383698,z:41.1460838318
x:-18.548582077,y:-8.71010494232,z:40.9728965759
x:-10.8361120224,y:-15.8839988708,z:40.827381134
x:-17.8098869324,y:-15.4305448532,z:40.948677063
x:-16.4690666199,y:-22.3910732269,z:41.1419067383
x:-20.734960556,y:-16.6053295135,z:41.3784751892
x:-11.0343008041,y:-17.6137905121,z:41.125289917
x:-16.4751186371,y:-12.4342756271,z:40.2509117126
x:-21.0668468475,y:-14.3484773636,z:40.6783981323
x:-20.7829246521,y:-8.44284248352,z:40.8960151672
x:-23.189371109,y:-13.4974250793,z:41.1627960205
x:-11.8176317215,y:-12.7189407349,z:40.8907203674
x:-15.145029068,y:-20.1419792175,z:40.9648170471
x:-14.8362417221,y:-24.6453990936,z:41.4259185791
x:-19.7139492035,y:-26.1942062378,z:41.1344528198
x:-14.7139549255,y:-27.9753665924,z:41.7400627136
x:-10.4365673065,y:-30.8522014618,z:41.0975456238
x:-10.5510883331,y:-18.1863746643,z:40.5526275635
x:-10.412443161,y:-9.37351322174,z:40.649066925
x:-4.14435529709,y:-11.8083343506,z:40.6538734436
x:0.00937221571803,y:-14.2002811432,z:40.592464447
x:-9.44452190399,y:-19.9331169128,z:40.2756652832
x:-17.3902816772,y:-17.5054912567,z:40.1701774597
x:-8.50543785095,y:-19.2948684692,z:40.1238555908
x:-2.57935571671,y:-16.4680118561,z:40.3693771362
x:-7.35612344742,y:-9.44115066528,z:40.2092323303
x:-7.21759080887,y:-4.23971652985,z:40.1039962769
x:-8.58508777618,y:-15.4972391129,z:40.1687469482
x:-15.7226953506,y:-16.7186698914,z:40.5823402405
x:-8.37982273102,y:-12.1931352615,z:40.0293159485
x:-9.45766067505,y:-20.6162338257,z:40.1992340088
x:-12.6667461395,y:-25.3705596924,z:39.8663749695
x:-15.1229543686,y:-15.8802776337,z:39.8055458069
x:-10.8825235367,y:-22.0932617188,z:39.5319862366
x:-6.24097824097,y:-24.4847106934,z:39.363193512
x:-14.9129800797,y:-22.488904953,z:39.3770141602
x:-9.24272060394,y:-25.5552444458,z:39.8410377502
x:-3.14792966843,y:-19.9634037018,z:39.338508606
x:-4.77928352356,y:-25.2417030334,z:39.2315254211
x:-14.133980751,y:-21.228099823,z:39.8504180908
x:-14.8173151016,y:-13.5623970032,z:40.0380439758
x:-10.3380899429,y:-7.12644052505,z:39.167552948
x:-10.4521398544,y:-3.1976120472,z:39.7478294373
x:-7.63965702057,y:-1.25107967854,z:40.0089187622
x:-2.78965854645,y:-2.45307254791,z:39.9765586853
x:-7.70564365387,y:-14.5787153244,z:39.9964561462
x:-2.4158141613,y:-17.0428600311,z:39.741771698
x:-6.84711885452,y:-23.4763317108,z:40.1253662109
x:-4.13336467743,y:-15.6121959686,z:39.2967681885
x:-0.61119312048,y:-20.027053833,z:39.310749054
x:-2.2223649025,y:-12.4256629944,z:39.9328918457
x:-4.01963949203,y:-6.52455234528,z:40.1509246826
x:-1.04980063438,y:-5.64807987213,z:40.3271751404
x:-2.19800758362,y:-3.50185370445,z:40.7174949646
x:-4.00702524185,y:-16.6652965546,z:39.7399024963
x:-11.4353713989,y:-13.2054948807,z:40.3936271667
x:-14.3868684769,y:-21.4855899811,z:40.7193489075
x:-16.9915275574,y:-13.6677703857,z:40.6706504822
x:-10.3235015869,y:-19.7223854065,z:41.2387580872
x:-3.67168569565,y:-19.7339839935,z:40.7248268127
x:-2.89740037918,y:-24.0434818268,z:40.6962471008
x:-8.59113883972,y:-27.9303092957,z:41.1194458008
x:-2.74504852295,y:-22.6745700836,z:41.5978012085
x:1.34756171703,y:-19.6068553925,z:40.8422431946
x:-6.4766740799,y:-13.4370155334,z:41.2323417664
x:-5.984623909,y:-21.5162773132,z:41.0339813232
x:-14.6945505142,y:-19.4576454163,z:41.6848106384
x:-6.90943384171,y:-22.0428562164,z:40.8340988159
x:-9.98609352112,y:-25.7947158813,z:41.254447937
x:-10.3101406097,y:-13.6164121628,z:39.4873275757
x:-11.1840982437,y:-8.77201271057,z:40.7700767517
x:-7.35139226913,y:-4.87887811661,z:40.1730308533
x:-2.30481028557,y:-11.7884054184,z:40.0056648254
x:-3.29941177368,y:-6.71634912491,z:40.2200202942
x:-3.67328667641,y:-15.7783985138,z:40.6648597717
x:-14.3264102936,y:-15.5998954773,z:40.6280975342
x:-19.2997970581,y:-19.3335838318,z:41.4174690247
x:-22.3148231506,y:-15.2162418365,z:41.4468650818
x:-21.9030246735,y:-8.69525051117,z:40.7893714905
x:-24.9643573761,y:-12.3699111938,z:40.3501358032
x:-14.213391304,y:-15.7118396759,z:40.6864471436
x:-12.4589929581,y:-22.2602882385,z:41.0538253784
x:-16.0135917664,y:-14.6561355591,z:41.3589706421
x:-13.6121788025,y:-6.91755819321,z:39.9906425476
x:-16.2227592468,y:-14.9466848373,z:40.6928825378
x:-19.1244602203,y:-21.3137817383,z:41.06690979
x:-22.3089904785,y:-23.2183494568,z:41.4770011902
x:-12.6389322281,y:-16.2433605194,z:41.0899009705
x:-9.8333568573,y:-9.68881797791,z:41.127243042
x:-4.21697330475,y:-15.4532499313,z:41.1653633118
x:-13.8233289719,y:-18.2789211273,z:41.5218467712
x:-18.44090271,y:-15.3560218811,z:41.9225349426
x:-24.2789287567,y:-19.1627616882,z:41.2151947021
x:-18.343547821,y:-12.6970539093,z:41.5519790649
x:-8.86632156372,y:-13.6377162933,z:40.9873695374
x:-16.5416564941,y:-17.8383350372,z:40.9368934631
x:-10.9795713425,y:-12.0658950806,z:41.0055961609
x:-13.9484615326,y:-7.16610479355,z:40.5540542603
x:-20.0855541229,y:-13.0047645569,z:40.6667976379
x:-20.266002655,y:-18.5444774628,z:41.5961074829
x:-21.4777946472,y:-11.400188446,z:40.6897659302
x:-20.954498291,y:-6.78185272217,z:39.9134674072
x:-18.6006469727,y:-16.3488063812,z:40.7010612488
x:-12.3727769852,y:-23.2584838867,z:40.5760269165
x:-10.1561775208,y:-13.5328264236,z:40.2534370422
x:-16.940454483,y:-14.9078578949,z:41.2045936584
x:-22.00157547,y:-16.3759384155,z:41.8185005188
x:-13.3243951797,y:-22.5307826996,z:41.7127113342
x:-8.57739162445,y:-15.4625463486,z:42.1135482788
x:-7.56069660187,y:-8.38725090027,z:41.3427200317
x:-10.5478401184,y:-4.13583803177,z:41.0094451904
x:-15.5917110443,y:-13.6525602341,z:41.5229072571
x:-10.7525701523,y:-20.5943317413,z:41.5423240662
x:-12.280254364,y:-12.0788898468,z:41.426776886
x:-5.21341085434,y:-13.5850028992,z:41.3319587708
x:-12.3842144012,y:-18.9674472809,z:41.617931366
x:-18.5491542816,y:-14.4951925278,z:41.4566230774
x:-9.75395011902,y:-18.5730819702,z:41.118850708
x:-4.04434680939,y:-17.2246894836,z:41.2896385193
x:-4.41892576218,y:-24.7872962952,z:41.1753921509
x:-4.63999938965,y:-28.0267086029,z:41.319858551
x:-14.1837043762,y:-22.1878299713,z:41.5067481995
x:-14.3629007339,y:-13.9597768784,z:41.5818405151
x:-15.8613586426,y:-7.85569477081,z:40.985004425
x:-15.8204860687,y:-17.6869983673,z:41.2810745239
x:-19.2852478027,y:-21.8357143402,z:41.9605789185
x:-23.6556568146,y:-22.526342392,z:42.2967948914
x:-21.2752628326,y:-25.6693172455,z:42.0349578857
x:-19.374458313,y:-16.1920948029,z:41.4836235046
x:-13.3785877228,y:-9.1691865921,z:40.3710861206
x:-18.5466556549,y:-15.4317398071,z:40.822845459
x:-14.1399784088,y:-10.0268630981,z:41.1596069336
x:-9.75955104828,y:-5.92813253403,z:40.4398841858
x:-10.7022647858,y:-16.9888725281,z:41.111656189
x:-16.4892196655,y:-19.9777507782,z:42.2673072815
x:-11.9201726913,y:-25.9616832733,z:41.335723877
x:-12.7277555466,y:-16.3684215546,z:41.0107688904
x:-16.5848751068,y:-9.96565818787,z:39.9475212097
x:-12.569188118,y:-19.4450740814,z:40.205745697
x:-7.49093818665,y:-23.758020401,z:40.2180404663
x:-2.64846944809,y:-18.8771476746,z:39.8562355042
x:-11.7072534561,y:-23.1737632751,z:40.4497566223
x:-19.4082317352,y:-21.44389534,z:41.1827354431
x:-13.3613948822,y:-24.1778202057,z:41.4625816345
x:-9.57021999359,y:-15.7659368515,z:41.3858070374
x:-17.4047985077,y:-14.5055980682,z:41.5276069641
x:-22.0642261505,y:-15.8954200745,z:42.408657074
x:-12.503156662,y:-19.9967460632,z:42.2593193054
x:-7.19000959396,y:-15.3874006271,z:42.1478614807
x:-4.69668388367,y:-9.99845409393,z:41.6259498596
x:-14.7060184479,y:-13.9696874619,z:41.6413459778
x:-12.3494157791,y:-7.81231355667,z:41.3119888306
x:-11.9132528305,y:-4.79026651382,z:41.4237747192
x:-19.6406669617,y:-12.5172815323,z:41.0835418701
x:-21.5258731842,y:-18.2212505341,z:42.200050354
x:-12.3477811813,y:-22.696680069,z:41.1273612976
x:-19.3080406189,y:-17.9996757507,z:40.3501472473
x:-21.6918983459,y:-15.0377988815,z:41.1312065125
x:-24.5720119476,y:-12.9484920502,z:41.122127533
x:-27.4643821716,y:-12.7303657532,z:40.5240516663
x:-22.3375263214,y:-20.8093280792,z:40.8207092285
x:-13.0650215149,y:-18.1332263947,z:40.6436843872
x:-5.72609567642,y:-14.3784914017,z:39.4972496033
x:-14.0501441956,y:-11.3444671631,z:40.189743042
x:-9.56082820892,y:-18.4417152405,z:40.7195129395
x:-13.3150243759,y:-25.7964515686,z:40.2448616028
x:-9.40603065491,y:-16.8208827972,z:40.2967796326
x:-8.89797019958,y:-23.7683925629,z:40.4625892639
x:-5.56854104996,y:-25.0860481262,z:41.4182701111
x:-7.89559698105,y:-14.6105918884,z:40.6015548706
x:-14.899433136,y:-20.6399879456,z:40.7413291931
x:-7.31907367706,y:-19.6939620972,z:41.0243377686
x:-9.42445659637,y:-11.6629009247,z:40.9849662781
x:-17.936542511,y:-13.9136352539,z:40.4301490784
x:-10.5378599167,y:-19.6795654297,z:40.1337165833
x:-11.6412944794,y:-12.0579996109,z:40.6828346252
x:-6.54625082016,y:-9.31058597565,z:40.0949707031
x:-14.7447376251,y:-15.1090326309,z:40.9157562256
x:-13.75411129,y:-9.48534297943,z:40.9187088013
x:-5.46330976486,y:-14.574886322,z:39.5682373047
x:-6.67389154434,y:-8.44952201843,z:39.9105491638
x:-9.93586921692,y:-5.98552465439,z:40.5174064636
x:-9.14743614197,y:-2.22797250748,z:40.6309356689
x:-5.94091796875,y:-13.4853153229,z:40.6118888855
x:-10.917342186,y:-21.826335907,z:40.87134552
x:-5.55867815018,y:-15.5294075012,z:40.2308616638
x:-2.89743518829,y:-14.4541015625,z:41.0636138916
x:0.451945602894,y:-10.5893974304,z:39.9624824524
x:-6.08353185654,y:-17.5020980835,z:41.6156044006
x:-4.10580253601,y:-13.9684858322,z:41.6729240417
x:-9.32584571838,y:-7.90417718887,z:41.203742981
x:-2.95949411392,y:-9.58418750763,z:40.5341300964
x:-0.531553983688,y:-8.79671287537,z:40.6766090393
x:-12.275135994,y:-12.5353832245,z:40.6164398193
x:-12.1754255295,y:-7.09475946426,z:40.5143356323
x:-13.7644729614,y:-4.33095884323,z:40.9942398071
x:-20.5807800293,y:-8.93045711517,z:40.9166145325
x:-18.1983661652,y:-4.65888500214,z:41.0344047546
x:-12.834487915,y:-13.9914579391,z:41.1978530884
x:-6.57079458237,y:-18.3910236359,z:40.8152351379
x:-16.1909828186,y:-15.2866897583,z:40.2601966858
x:-10.9426612854,y:-21.095582962,z:40.4907875061
x:-11.0820407867,y:-25.8585395813,z:40.810333252
x:-11.7098236084,y:-29.9024429321,z:40.7553825378
x:-17.1005783081,y:-22.8849887848,z:41.4080314636
x:-20.9497489929,y:-17.3024272919,z:41.7611083984
x:-13.7661933899,y:-21.0402202606,z:41.603679657
x:-9.66488647461,y:-25.9196434021,z:41.1988105774
x:-14.7720117569,y:-17.8340759277,z:41.354637146
x:-6.36117267609,y:-16.8328933716,z:40.5318145752
x:-12.494843483,y:-22.7598323822,z:41.2673339844
x:-9.6034116745,y:-25.9156990051,z:41.6137962341
x:-7.36435127258,y:-26.8627624512,z:41.9306144714
x:-1.52672708035,y:-26.6061191559,z:40.2430381775
x:-4.10974168777,y:-16.4964675903,z:40.073425293
x:-0.232818812132,y:-19.8388595581,z:39.529499054
x:1.71148335934,y:-17.6232700348,z:39.9975318909
x:-9.12597370148,y:-17.2883682251,z:40.5239257812
x:-7.4650812149,y:-9.96423625946,z:40.1966018677
x:-15.7531204224,y:-10.4280090332,z:40.6510009766
x:-10.722369194,y:-7.30249881744,z:40.3693389893
x:-16.5052986145,y:-15.4592866898,z:40.8234481812
x:-22.2724380493,y:-16.1558704376,z:41.1076507568
x:-23.9541721344,y:-23.0534858704,z:40.7023162842
x:-16.8349952698,y:-24.5191745758,z:41.9350204468
x:-11.6925945282,y:-28.1242103577,z:41.170009613
x:-8.95750427246,y:-17.3874340057,z:40.3446006775
x:-6.68295621872,y:-11.7935180664,z:40.4654426575
x:-3.63445115089,y:-18.8970298767,z:40.3100318909
x:-10.5012350082,y:-26.1358070374,z:40.4028167725
x:-13.3060731888,y:-28.5317153931,z:41.1304969788
x:-6.32676935196,y:-27.3886699677,z:40.2639579773
x:-1.405346632,y:-23.2358207703,z:39.9414749146
x:-6.98228740692,y:-28.3441619873,z:40.0490264893
x:-5.49441671371,y:-31.5131473541,z:39.6830711365
x:-9.27316951752,y:-19.6521549225,z:39.8202171326
x:-12.4807815552,y:-11.6818618774,z:39.4302368164
x:-6.73174142838,y:-10.8220205307,z:39.6714363098
x:-16.9305877686,y:-14.1012496948,z:39.6542549133
x:-20.748840332,y:-14.037311554,z:40.8420600891
x:-12.650718689,y:-11.0012044907,z:40.7801856995
x:-20.3234405518,y:-11.4666080475,z:40.2244377136
x:-21.5446529388,y:-19.2140617371,z:40.2307662964
x:-25.3120193481,y:-19.2704772949,z:40.3389816284
x:-17.1502895355,y:-12.5311307907,z:40.1697425842
x:-8.86503601074,y:-17.5726280212,z:39.463760376
x:-2.56870126724,y:-20.7928104401,z:38.8446731567
x:-12.9927520752,y:-18.0820579529,z:39.4087791443
x:-18.9236221313,y:-18.3176670074,z:40.4001846313
x:-9.13274860382,y:-20.9132862091,z:39.6124992371
x:-14.8265562057,y:-24.808008194,z:40.1112174988
x:-19.726272583,y:-19.9078598022,z:40.4508399963
x:-15.1193828583,y:-25.8612861633,z:40.5853881836
x:-8.67609024048,y:-26.343711853,z:40.4738502502
x:-17.7316932678,y:-24.7945137024,z:40.1813545227
x:-9.21845722198,y:-22.5912570953,z:39.8116645813
x:-11.9382600784,y:-26.9976806641,z:40.2484588623
x:-18.4052314758,y:-26.7777900696,z:40.4222946167
x:-10.2466363907,y:-19.0120582581,z:39.220954895
x:-5.98107385635,y:-14.4261550903,z:39.2332801819
x:-13.7805585861,y:-9.68412971497,z:39.0263557434
x:-11.7674942017,y:-19.1695308685,z:39.6832504272
x:-7.58412027359,y:-23.0193080902,z:39.8336448669
x:-17.4754962921,y:-18.5937309265,z:39.3564605713
x:-9.79198932648,y:-15.7526731491,z:39.3070640564
x:-13.2074546814,y:-8.77081203461,z:38.9369812012
x:-7.25952196121,y:-16.0655956268,z:38.6602134705
x:-14.034822464,y:-20.7651100159,z:39.1094779968
x:-16.1341056824,y:-12.5341396332,z:38.9784049988
x:-17.9861049652,y:-9.15819263458,z:39.6490745544
x:-12.2138366699,y:-19.097990036,z:39.807056427
x:-14.5336370468,y:-25.1909599304,z:40.3682785034
x:-7.6195731163,y:-19.7052993774,z:39.9796791077
x:-8.33306217194,y:-26.5776462555,z:39.5596237183
x:-9.0702009201,y:-16.4152507782,z:39.2377357483
x:-9.16351795197,y:-24.2599868774,z:38.9473953247
x:-14.8763504028,y:-16.6143417358,z:39.0794029236
x:-11.3952894211,y:-22.7681884766,z:38.9355812073
x:-15.5117177963,y:-27.1060962677,z:39.2610168457
x:-13.0299377441,y:-15.5008144379,z:38.4802894592
x:-17.3308486938,y:-12.1636667252,z:39.384677887
x:-8.50402736664,y:-13.0433454514,z:38.9533653259
x:-7.27030944824,y:-6.79542922974,z:38.3225860596
x:-12.5596647263,y:-14.0750265121,z:39.6548652649
x:-17.4601306915,y:-21.68126297,z:39.592250824
x:-22.3133811951,y:-22.8124294281,z:39.7988967896
x:-16.1743183136,y:-27.7460918427,z:39.1634674072
x:-20.2265453339,y:-19.305929184,z:39.1018409729
x:-13.4268703461,y:-12.7919063568,z:38.7273178101
x:-16.9465885162,y:-21.3658103943,z:39.3402481079
x:-21.2677898407,y:-17.9507694244,z:39.8008041382
x:-14.2399187088,y:-24.7342910767,z:39.2082633972
x:-10.1009893417,y:-15.1413373947,z:38.2976951599
x:-14.2916898727,y:-10.8650484085,z:39.2441329956
x:-20.2964725494,y:-15.3526992798,z:39.7145690918
x:-24.4103889465,y:-20.7342700958,z:39.2868309021
x:-14.6272754669,y:-22.7682685852,z:39.6718521118
x:-8.45723247528,y:-17.6108169556,z:39.317363739
x:-16.0407619476,y:-22.593624115,z:39.4823074341
x:-15.7824335098,y:-27.0860061646,z:39.7830352783
x:-21.8059158325,y:-25.7854366302,z:39.5874900818
x:-24.915184021,y:-20.4310913086,z:39.9428825378
x:-14.5317182541,y:-20.7030105591,z:39.8714485168
x:-21.0924720764,y:-15.6426229477,z:39.4707374573
x:-21.2944755554,y:-22.3451690674,z:40.1801948547
x:-24.4742355347,y:-20.9195346832,z:40.4627761841
x:-28.4867935181,y:-22.2377471924,z:39.7631950378
x:-24.6791439056,y:-13.8327264786,z:39.7106895447
x:-14.5374898911,y:-16.2860336304,z:40.0396499634
x:-13.2717323303,y:-25.4330539703,z:39.4636802673
x:-17.1800365448,y:-20.5100135803,z:40.522518158
x:-9.92061042786,y:-24.9251232147,z:39.7242927551
x:-5.45090579987,y:-25.0151157379,z:39.9657478333
x:-8.67696380615,y:-13.8706846237,z:38.5314750671
x:-14.3533468246,y:-21.3581199646,z:39.3487319946
x:-11.6962547302,y:-14.1394081116,z:39.7488555908
x:-9.21816158295,y:-22.7968235016,z:39.3355064392
x:-4.54225587845,y:-25.2178020477,z:39.1490211487
x:-13.6353874207,y:-17.7189216614,z:40.0276794434
x:-6.06724786758,y:-16.4231204987,z:39.1079978943
x:-9.91448116302,y:-23.8139686584,z:40.0383872986
x:-17.6874027252,y:-19.1385631561,z:39.7308883667
x:-9.12890815735,y:-20.0385951996,z:39.5307731628
x:-3.89206123352,y:-20.5602664948,z:39.3593978882
x:-1.00470745564,y:-16.3423233032,z:39.0517921448
x:-10.6927042007,y:-18.2783336639,z:40.4534263611
x:-6.2653594017,y:-23.4699401855,z:39.5085487366
x:-3.70044732094,y:-23.615945816,z:39.6448249817
x:0.487657755613,y:-20.623752594,z:38.828289032
x:-12.6184949875,y:-18.2112178802,z:38.6660804749
x:-12.2903528214,y:-24.0560054779,z:39.7532920837
x:-14.616109848,y:-28.383272171,z:40.1355247498
x:-17.09856987,y:-31.8691253662,z:40.5335197449
x:-8.25245952606,y:-25.3839817047,z:40.1806526184
x:-11.9626817703,y:-18.8690509796,z:41.0205688477
x:-20.1236038208,y:-18.3742103577,z:40.0761528015
x:-25.3086624146,y:-14.8008613586,z:39.1454277039
x:-15.9712533951,y:-17.9798717499,z:39.8152503967
x:-21.4305515289,y:-24.154466629,z:39.352104187
x:-24.1622447968,y:-18.2895946503,z:39.9712104797
x:-27.1653003693,y:-18.2610816956,z:40.4122848511
x:-26.6721439362,y:-9.55691814423,z:38.3210220337
x:-18.4752960205,y:-17.1145381927,z:39.9881210327
x:-24.5372447968,y:-19.5423202515,z:40.0721168518
x:-25.6472892761,y:-14.9190664291,z:41.1485710144
x:-19.1272888184,y:-20.9266223907,z:41.536567688
x:-23.4726219177,y:-12.2762002945,z:39.0866661072
x:-25.4542560577,y:-13.4687957764,z:40.3318710327
x:-19.080619812,y:-21.8672161102,z:40.3008804321
x:-9.73155117035,y:-21.4422359467,z:39.2530212402
x:-12.4498558044,y:-14.0587091446,z:39.8551483154
x:-14.5596923828,y:-23.0020294189,z:40.3080825806
x:-18.3588066101,y:-26.8767127991,z:40.6060523987
x:-12.4061012268,y:-28.2351875305,z:40.4665489197
x:-21.9153938293,y:-26.9220371246,z:39.3550758362
x:-26.2369270325,y:-25.6838321686,z:39.4862251282
x:-26.2520503998,y:-24.5688800812,z:40.4449653625
x:-22.2000274658,y:-31.3440170288,z:39.2165679932
x:-26.6208267212,y:-30.7119903564,z:39.3336410522
x:-25.5259513855,y:-24.5381088257,z:40.3604469299
x:-26.5197906494,y:-24.959733963,z:40.8846282959
x:-20.7911720276,y:-13.4274988174,z:38.9696502686
x:-14.8091440201,y:-6.86144447327,z:37.7009468079
x:-19.6366901398,y:-11.4772853851,z:39.1584014893
x:-21.0960865021,y:-11.9930400848,z:41.0216636658
x:-17.3319759369,y:-6.10464000702,z:39.7585868835
x:-23.8902606964,y:-9.59151554108,z:39.6158905029
x:-15.0852880478,y:-15.6063547134,z:39.9135513306
x:-21.5236568451,y:-18.7748279572,z:39.8694572449
x:-12.5576467514,y:-15.1759738922,z:39.5455474854
x:-18.2274875641,y:-10.9721088409,z:39.2393951416
x:-22.9092540741,y:-13.8594360352,z:40.268409729
x:-26.5103092194,y:-13.3033218384,z:40.5212745667
x:-16.2973709106,y:-16.3786735535,z:40.3353462219
x:-21.8322067261,y:-14.67137146,z:40.7550239563
x:-14.5781850815,y:-10.3723659515,z:39.9787826538
x:-21.6454277039,y:-9.96786117554,z:39.8822479248
x:-25.1230697632,y:-17.1704711914,z:40.0470733643
x:-23.8788127899,y:-11.4122152328,z:39.9714508057
x:-25.2434425354,y:-19.9334754944,z:40.2557296753
x:-27.9649715424,y:-14.5617933273,z:39.8013038635
x:-21.4386711121,y:-10.3645496368,z:40.4936294556
x:-17.0557231903,y:-20.5310211182,z:40.11170578
x:-22.2421474457,y:-18.9106292725,z:40.762348175
x:-16.4994716644,y:-10.94348526,z:39.5910797119
x:-7.93513584137,y:-16.1838054657,z:38.979850769
x:-10.9563694,y:-21.0890522003,z:40.7766838074
x:-20.1211910248,y:-18.1539211273,z:40.3661727905
x:-18.7350769043,y:-25.5118179321,z:40.6078224182
x:-18.4137840271,y:-28.6205177307,z:40.9080352783
x:-14.3546962738,y:-33.351020813,z:39.7255630493
x:-14.1791763306,y:-20.5055770874,z:39.3893890381
x:-7.79421949387,y:-18.1806468964,z:38.9738121033
x:-6.3329873085,y:-11.6119146347,z:38.3406219482
x:-13.3912696838,y:-8.05302619934,z:38.0652923584
x:-8.69254302979,y:-7.98030328751,z:38.4546585083
x:-7.00027942657,y:-6.11950540543,z:38.4412612915
x:-8.0868768692,y:-18.6005382538,z:38.4998893738
x:-13.0792636871,y:-11.500576973,z:37.7878799438
x:-16.7557888031,y:-10.0066223145,z:38.5203933716
x:-22.4242019653,y:-16.7122592926,z:38.8126831055
x:-18.6322383881,y:-10.4970750809,z:38.7813148499
x:-23.2046489716,y:-10.5379009247,z:38.9725875854
x:-20.9031448364,y:-5.87204456329,z:38.64012146
x:-11.9039993286,y:-6.01700496674,z:38.0828742981
x:-18.6397514343,y:-6.50943231583,z:38.6651077271
x:-24.2993927002,y:-9.40373897552,z:38.9279403687
x:-18.5768909454,y:-19.6064605713,z:38.4900856018
x:-19.2339286804,y:-26.0737552643,z:39.0243453979
x:-24.7545528412,y:-23.1288280487,z:39.2033805847
x:-19.5646839142,y:-14.7970228195,z:39.1535987854
x:-11.4413671494,y:-10.9154109955,z:38.4983482361
x:-18.4429340363,y:-15.4379053116,z:39.8234443665
x:-19.5102901459,y:-9.52130699158,z:39.0774726868
x:-16.2964801788,y:-5.58882236481,z:38.7343025208
x:-15.2768115997,y:-3.93960523605,z:38.5528564453
x:-12.3769350052,y:-14.3642673492,z:39.3916854858
x:-16.5513935089,y:-22.2042922974,z:40.0048446655
x:-12.5756559372,y:-28.0774173737,z:39.8120155334
x:-14.4119586945,y:-32.7074127197,z:40.1970329285
x:-8.02616214752,y:-29.0854053497,z:40.4226760864
x:-13.332321167,y:-18.5039138794,z:40.0089645386
x:-7.04741621017,y:-23.031917572,z:39.4372596741
x:-7.6623134613,y:-28.3874492645,z:39.5169143677
x:-17.8499698639,y:-28.6383705139,z:39.1333885193
x:-23.3215351105,y:-24.7608642578,z:40.2418136597
x:-16.8185214996,y:-17.0668392181,z:40.3863220215
x:-24.6511573792,y:-19.7945480347,z:39.9662437439
x:-22.1948261261,y:-25.7130069733,z:40.7598266602
x:-11.8572330475,y:-24.7241611481,z:39.8321342468
x:-16.1568164825,y:-17.3018169403,z:40.2476654053
x:-9.06079387665,y:-21.0913848877,z:40.1422271729
x:-19.081325531,y:-24.3782367706,z:38.9987068176
x:-20.8840999603,y:-25.2167301178,z:40.4916267395
x:-12.5565795898,y:-27.0633888245,z:40.0460853577
x:-20.5278224945,y:-22.744562149,z:40.1194267273
x:-20.9636650085,y:-28.4776802063,z:40.1166648865
x:-26.5713672638,y:-29.8189849854,z:39.4930877686
x:-24.722694397,y:-31.9565525055,z:40.1137466431
x:-16.0091629028,y:-30.0865917206,z:40.5445289612
x:-17.0970344543,y:-18.5060577393,z:39.7520828247
x:-11.0890989304,y:-24.701171875,z:39.2136726379
x:-15.3690309525,y:-28.9469833374,z:39.9372406006
x:-22.2687644958,y:-24.9573574066,z:39.6689224243
x:-10.5690107346,y:-25.1373023987,z:37.8419380188
x:-13.8293619156,y:-15.1442813873,z:37.8166313171
x:-20.4380569458,y:-16.5123500824,z:38.6710662842
x:-22.3618354797,y:-21.2384490967,z:40.1641693115
x:-26.0147476196,y:-16.1172370911,z:39.2636413574
x:-14.457575798,y:-17.2830677032,z:38.793762207
x:-18.8609542847,y:-17.3001289368,z:40.0098228455
x:-20.0827617645,y:-12.9132537842,z:40.2653427124
x:-12.3739595413,y:-22.6071071625,z:38.014087677
x:-16.1597080231,y:-16.3181362152,z:39.1366653442
x:-22.0306053162,y:-14.9813566208,z:40.0222015381
x:-20.019826889,y:-24.3611812592,z:39.8105773926
x:-21.2584571838,y:-17.8010959625,z:40.0570678711
x:-26.5161762238,y:-22.8575515747,z:39.4258384705
x:-26.7037601471,y:-18.4894504547,z:40.219417572
x:-29.1700191498,y:-23.1902370453,z:40.1049003601
x:-27.901227951,y:-28.0153770447,z:40.0660552979
x:-20.2223854065,y:-16.845867157,z:38.8381538391
x:-22.8071746826,y:-23.1385383606,z:39.5340156555
x:-25.5711402893,y:-22.37018013,z:40.4909973145
x:-28.7878761292,y:-25.880613327,z:39.8509674072
x:-16.3432769775,y:-18.9026050568,z:38.9523277283
x:-15.2387361526,y:-12.3402576447,z:39.2364997864
x:-22.3627510071,y:-13.5430316925,z:39.1841964722
x:-13.4530591965,y:-15.3739585876,z:39.4867134094
x:-17.1716079712,y:-10.9102478027,z:39.4558486938
x:-21.6126403809,y:-8.38834953308,z:39.3181648254
x:-16.9151134491,y:-19.0128269196,z:39.3249435425
x:-16.6250495911,y:-13.594285965,z:39.9006996155
x:-12.47402668,y:-20.1871433258,z:40.3158226013
x:-22.2668304443,y:-20.5800933838,z:39.293926239
x:-23.4825496674,y:-12.4235343933,z:38.2752304077
x:-25.4972705841,y:-11.7546358109,z:39.4326820374
x:-28.2091503143,y:-16.1341552734,z:39.7446174622
x:-23.6706886292,y:-8.89925289154,z:38.2348136902
x:-21.7849464417,y:-6.03286409378,z:38.4130897522
